respID,obsID,qID,altID,choice,price,percent_cacao,crispy_rice,brand
481,3844,4,1,0,3,0.6,0,Ghirardelli
481,3844,4,2,1,1.2,0.7,0,Lindt
481,3844,4,3,0,1.2,0.1,1,Lindt
481,3845,5,1,0,2,0.8,1,Ghirardelli
481,3845,5,2,0,1.5,0.7,1,Lindt
481,3845,5,3,1,3,0.7,0,Ghirardelli
481,3846,6,1,0,1,0.7,1,Ghirardelli
481,3846,6,2,0,2,0.6,1,Ghirardelli
481,3846,6,3,1,1,0.8,1,Lindt
481,3847,7,1,0,2,0.7,0,Lindt
481,3847,7,2,1,2,0.1,0,Hershey
481,3847,7,3,0,1,0.6,1,Lindt
481,3848,8,1,1,3,0.7,0,Hershey
481,3848,8,2,0,2,0.7,1,Lindt
481,3848,8,3,0,2.5,0.1,0,Lindt
482,3849,1,1,1,3,0.6,0,Lindt
482,3849,1,2,0,2,0.7,0,Hershey
482,3849,1,3,0,2,0.7,1,Lindt
482,3850,2,1,0,1,0.1,1,Lindt
482,3850,2,2,1,2.5,0.8,0,Hershey
482,3850,2,3,0,2,0.8,0,Hershey
482,3851,3,1,0,2.5,0.1,1,Lindt
482,3851,3,2,0,3,0.1,1,Hershey
482,3851,3,3,1,1,0.1,0,Hershey
482,3852,4,1,0,1,0.7,1,Hershey
482,3852,4,2,0,2,0.1,1,Lindt
482,3852,4,3,1,2.5,0.7,1,Hershey
482,3853,5,1,0,1,0.7,0,Hershey
482,3853,5,2,1,1,0.1,0,Lindt
482,3853,5,3,0,2,0.1,1,Lindt
482,3854,6,1,1,3,0.6,1,Lindt
482,3854,6,2,0,2,0.1,1,Lindt
482,3854,6,3,0,2,0.6,1,Hershey
482,3855,7,1,0,3,0.8,0,Ghirardelli
482,3855,7,2,0,3,0.7,0,Lindt
482,3855,7,3,1,1,0.7,0,Ghirardelli
482,3856,8,1,0,1.5,0.1,0,Lindt
482,3856,8,2,0,1.5,0.7,0,Lindt
482,3856,8,3,1,2.5,0.1,0,Lindt
483,3857,1,1,0,1.5,0.1,1,Hershey
483,3857,1,2,0,3,0.8,0,Hershey
483,3857,1,3,1,3,0.8,1,Hershey
483,3858,2,1,0,2.5,0.1,0,Ghirardelli
483,3858,2,2,0,1,0.1,1,Ghirardelli
483,3858,2,3,1,1.5,0.1,1,Lindt
483,3859,3,1,0,1.5,0.1,1,Lindt
483,3859,3,2,1,1.5,0.7,1,Ghirardelli
483,3859,3,3,0,2,0.1,0,Lindt
483,3860,4,1,0,3,0.7,0,Hershey
483,3860,4,2,1,2.5,0.6,0,Lindt
483,3860,4,3,0,1.5,0.8,1,Hershey
483,3861,5,1,1,1,0.8,0,Lindt
483,3861,5,2,0,1.2,0.8,0,Lindt
483,3861,5,3,0,1,0.6,1,Lindt
483,3862,6,1,1,2,0.8,1,Hershey
483,3862,6,2,0,1.5,0.1,1,Ghirardelli
483,3862,6,3,0,1.2,0.6,0,Lindt
483,3863,7,1,1,2.5,0.7,0,Lindt
483,3863,7,2,0,2.5,0.7,1,Lindt
483,3863,7,3,0,1,0.8,0,Ghirardelli
483,3864,8,1,0,2.5,0.8,1,Ghirardelli
483,3864,8,2,0,1,0.6,0,Lindt
483,3864,8,3,1,1.2,0.1,1,Hershey
484,3865,1,1,0,2,0.8,1,Lindt
484,3865,1,2,0,1.2,0.8,1,Ghirardelli
484,3865,1,3,1,1.2,0.1,0,Lindt
484,3866,2,1,0,3,0.8,0,Lindt
484,3866,2,2,1,1.5,0.6,1,Lindt
484,3866,2,3,0,1.5,0.6,1,Hershey
484,3867,3,1,0,3,0.1,0,Lindt
484,3867,3,2,0,3,0.8,1,Ghirardelli
484,3867,3,3,1,1.2,0.1,1,Lindt
484,3868,4,1,0,2.5,0.8,1,Lindt
484,3868,4,2,0,1.5,0.7,1,Ghirardelli
484,3868,4,3,1,1.2,0.8,1,Lindt
484,3869,5,1,0,2,0.8,0,Ghirardelli
484,3869,5,2,1,1.5,0.6,0,Hershey
484,3869,5,3,0,3,0.1,1,Hershey
484,3870,6,1,1,1.2,0.7,1,Lindt
484,3870,6,2,0,3,0.1,1,Hershey
484,3870,6,3,0,3,0.6,1,Lindt
484,3871,7,1,0,3,0.8,1,Lindt
484,3871,7,2,1,1.2,0.7,1,Hershey
484,3871,7,3,0,2.5,0.8,0,Hershey
484,3872,8,1,0,2.5,0.1,0,Hershey
484,3872,8,2,1,1.2,0.6,1,Hershey
484,3872,8,3,0,3,0.6,0,Ghirardelli
485,3873,1,1,1,2,0.6,1,Ghirardelli
485,3873,1,2,0,2,0.6,0,Hershey
485,3873,1,3,0,3,0.1,0,Lindt
485,3874,2,1,0,1.5,0.7,0,Lindt
485,3874,2,2,0,3,0.1,1,Lindt
485,3874,2,3,1,1,0.6,0,Ghirardelli
485,3875,3,1,1,2,0.6,0,Hershey
485,3875,3,2,0,1.5,0.8,0,Hershey
485,3875,3,3,0,3,0.8,0,Lindt
485,3876,4,1,0,1,0.1,0,Ghirardelli
485,3876,4,2,1,2.5,0.8,1,Lindt
485,3876,4,3,0,2.5,0.7,1,Lindt
485,3877,5,1,1,2.5,0.1,1,Ghirardelli
485,3877,5,2,0,1.5,0.6,0,Lindt
485,3877,5,3,0,1,0.7,0,Ghirardelli
485,3878,6,1,0,3,0.7,1,Hershey
485,3878,6,2,1,2,0.7,1,Ghirardelli
485,3878,6,3,0,2,0.8,0,Lindt
485,3879,7,1,0,3,0.7,1,Lindt
485,3879,7,2,1,2.5,0.8,1,Ghirardelli
485,3879,7,3,0,1.5,0.1,0,Hershey
485,3880,8,1,1,1.2,0.8,1,Lindt
485,3880,8,2,0,1.2,0.7,0,Ghirardelli
485,3880,8,3,0,2.5,0.1,1,Lindt
486,3881,1,1,0,2.5,0.1,1,Hershey
486,3881,1,2,1,1,0.6,0,Lindt
486,3881,1,3,0,2.5,0.7,1,Ghirardelli
486,3882,2,1,0,1.2,0.8,1,Ghirardelli
486,3882,2,2,1,2.5,0.1,0,Hershey
486,3882,2,3,0,2,0.1,0,Lindt
486,3883,3,1,1,2,0.8,0,Ghirardelli
486,3883,3,2,0,2,0.6,1,Ghirardelli
486,3883,3,3,0,3,0.7,0,Hershey
486,3884,4,1,0,2.5,0.6,0,Hershey
486,3884,4,2,1,2,0.6,0,Ghirardelli
486,3884,4,3,0,3,0.6,1,Ghirardelli
486,3885,5,1,0,1,0.1,1,Lindt
486,3885,5,2,1,1.2,0.6,0,Ghirardelli
486,3885,5,3,0,1.5,0.7,1,Hershey
486,3886,6,1,0,1.5,0.8,1,Hershey
486,3886,6,2,1,3,0.8,0,Ghirardelli
486,3886,6,3,0,1.5,0.6,1,Hershey
486,3887,7,1,1,2,0.6,0,Hershey
486,3887,7,2,0,2.5,0.7,1,Ghirardelli
486,3887,7,3,0,2,0.7,0,Ghirardelli
486,3888,8,1,0,1.2,0.6,1,Hershey
486,3888,8,2,0,2,0.7,1,Hershey
486,3888,8,3,1,1.2,0.7,0,Ghirardelli
487,3889,1,1,0,1.2,0.7,1,Lindt
487,3889,1,2,0,2.5,0.8,1,Ghirardelli
487,3889,1,3,1,1.5,0.6,0,Lindt
487,3890,2,1,0,2,0.8,0,Lindt
487,3890,2,2,1,1.5,0.8,0,Lindt
487,3890,2,3,0,3,0.6,1,Hershey
487,3891,3,1,1,1,0.8,0,Lindt
487,3891,3,2,0,1,0.1,0,Ghirardelli
487,3891,3,3,0,2.5,0.1,1,Ghirardelli
487,3892,4,1,0,1.5,0.6,0,Ghirardelli
487,3892,4,2,0,1.2,0.8,1,Ghirardelli
487,3892,4,3,1,1.5,0.1,1,Lindt
487,3893,5,1,0,1.5,0.6,0,Hershey
487,3893,5,2,0,2,0.6,0,Lindt
487,3893,5,3,1,2.5,0.6,0,Hershey
487,3894,6,1,0,1.5,0.7,1,Hershey
487,3894,6,2,1,1,0.1,0,Ghirardelli
487,3894,6,3,0,1,0.8,1,Hershey
487,3895,7,1,0,1,0.6,1,Lindt
487,3895,7,2,0,2.5,0.8,1,Ghirardelli
487,3895,7,3,1,1.2,0.6,0,Hershey
487,3896,8,1,0,1,0.8,0,Hershey
487,3896,8,2,0,2,0.6,0,Ghirardelli
487,3896,8,3,1,1,0.1,1,Hershey
488,3897,1,1,1,1.2,0.7,1,Hershey
488,3897,1,2,0,1.2,0.8,1,Hershey
488,3897,1,3,0,3,0.6,0,Lindt
488,3898,2,1,0,2,0.7,1,Ghirardelli
488,3898,2,2,0,3,0.7,0,Hershey
488,3898,2,3,1,2.5,0.6,0,Lindt
488,3899,3,1,1,3,0.6,0,Ghirardelli
488,3899,3,2,0,2.5,0.6,0,Hershey
488,3899,3,3,0,1.5,0.6,1,Hershey
488,3900,4,1,1,2,0.7,1,Lindt
488,3900,4,2,0,2,0.1,0,Lindt
488,3900,4,3,0,2.5,0.6,0,Ghirardelli
488,3901,5,1,1,1,0.7,0,Ghirardelli
488,3901,5,2,0,3,0.8,0,Ghirardelli
488,3901,5,3,0,1.2,0.7,1,Hershey
488,3902,6,1,0,1.5,0.1,1,Hershey
488,3902,6,2,1,1.5,0.1,0,Lindt
488,3902,6,3,0,2.5,0.6,0,Ghirardelli
488,3903,7,1,0,1.2,0.1,1,Lindt
488,3903,7,2,1,3,0.7,0,Lindt
488,3903,7,3,0,1,0.1,1,Ghirardelli
488,3904,8,1,0,1.2,0.1,0,Hershey
488,3904,8,2,0,3,0.7,1,Lindt
488,3904,8,3,1,1.5,0.7,0,Ghirardelli
489,3905,1,1,1,1.5,0.6,0,Lindt
489,3905,1,2,0,3,0.1,0,Hershey
489,3905,1,3,0,3,0.6,0,Hershey
489,3906,2,1,0,3,0.8,1,Lindt
489,3906,2,2,1,1,0.8,0,Ghirardelli
489,3906,2,3,0,2.5,0.6,0,Ghirardelli
489,3907,3,1,0,3,0.7,0,Lindt
489,3907,3,2,1,1,0.8,0,Lindt
489,3907,3,3,0,1.5,0.6,1,Lindt
489,3908,4,1,0,1.2,0.7,0,Ghirardelli
489,3908,4,2,1,1,0.1,0,Lindt
489,3908,4,3,0,1,0.7,1,Ghirardelli
489,3909,5,1,0,3,0.1,1,Lindt
489,3909,5,2,0,3,0.6,1,Lindt
489,3909,5,3,1,1,0.6,1,Lindt
489,3910,6,1,1,1.2,0.6,1,Hershey
489,3910,6,2,0,3,0.7,0,Ghirardelli
489,3910,6,3,0,1,0.7,1,Hershey
489,3911,7,1,0,3,0.6,0,Lindt
489,3911,7,2,1,1.2,0.1,0,Lindt
489,3911,7,3,0,2,0.1,0,Lindt
489,3912,8,1,1,1.5,0.6,0,Hershey
489,3912,8,2,0,2.5,0.6,1,Lindt
489,3912,8,3,0,2.5,0.8,1,Hershey
490,3913,1,1,0,1.5,0.6,1,Ghirardelli
490,3913,1,2,1,1,0.1,1,Hershey
490,3913,1,3,0,1,0.1,0,Lindt
490,3914,2,1,0,3,0.6,1,Hershey
490,3914,2,2,1,3,0.1,0,Ghirardelli
490,3914,2,3,0,3,0.7,1,Ghirardelli
490,3915,3,1,0,1,0.8,0,Lindt
490,3915,3,2,0,2.5,0.1,0,Hershey
490,3915,3,3,1,1.2,0.8,0,Lindt
490,3916,4,1,0,2.5,0.6,0,Lindt
490,3916,4,2,0,2.5,0.6,1,Lindt
490,3916,4,3,1,1,0.1,1,Ghirardelli
490,3917,5,1,1,1.5,0.6,1,Lindt
490,3917,5,2,0,2,0.7,0,Ghirardelli
490,3917,5,3,0,1.5,0.1,1,Hershey
490,3918,6,1,0,2,0.1,0,Hershey
490,3918,6,2,1,2.5,0.8,0,Hershey
490,3918,6,3,0,3,0.6,1,Lindt
490,3919,7,1,0,2.5,0.1,0,Hershey
490,3919,7,2,0,2.5,0.6,0,Lindt
490,3919,7,3,1,1.5,0.8,0,Lindt
490,3920,8,1,1,2,0.6,1,Lindt
490,3920,8,2,0,3,0.7,0,Hershey
490,3920,8,3,0,2,0.8,0,Ghirardelli
491,3921,1,1,1,1,0.8,1,Lindt
491,3921,1,2,0,1.2,0.6,0,Hershey
491,3921,1,3,0,3,0.7,0,Ghirardelli
491,3922,2,1,0,1.2,0.1,1,Ghirardelli
491,3922,2,2,1,3,0.7,1,Ghirardelli
491,3922,2,3,0,1.2,0.6,0,Lindt
491,3923,3,1,0,3,0.6,1,Lindt
491,3923,3,2,1,1.5,0.8,0,Hershey
491,3923,3,3,0,1.5,0.6,0,Hershey
491,3924,4,1,0,2.5,0.6,0,Hershey
491,3924,4,2,0,2,0.6,1,Hershey
491,3924,4,3,1,2.5,0.1,1,Ghirardelli
491,3925,5,1,0,3,0.1,0,Lindt
491,3925,5,2,1,3,0.6,0,Lindt
491,3925,5,3,0,2.5,0.1,1,Hershey
491,3926,6,1,0,2,0.6,1,Lindt
491,3926,6,2,1,1.2,0.1,0,Hershey
491,3926,6,3,0,1.5,0.7,0,Hershey
491,3927,7,1,0,2.5,0.8,0,Ghirardelli
491,3927,7,2,1,3,0.8,0,Lindt
491,3927,7,3,0,2.5,0.6,0,Hershey
491,3928,8,1,1,1.5,0.1,0,Ghirardelli
491,3928,8,2,0,2,0.1,0,Lindt
491,3928,8,3,0,1.5,0.1,0,Lindt
492,3929,1,1,1,2.5,0.7,0,Lindt
492,3929,1,2,0,1,0.8,0,Ghirardelli
492,3929,1,3,0,1.5,0.1,1,Hershey
492,3930,2,1,0,1.5,0.8,0,Hershey
492,3930,2,2,0,2,0.7,0,Hershey
492,3930,2,3,1,2,0.6,1,Lindt
492,3931,3,1,1,1.5,0.1,1,Lindt
492,3931,3,2,0,1.2,0.8,0,Hershey
492,3931,3,3,0,1.5,0.7,0,Lindt
492,3932,4,1,0,1.2,0.7,0,Lindt
492,3932,4,2,1,2.5,0.8,0,Ghirardelli
492,3932,4,3,0,1.5,0.8,0,Hershey
492,3933,5,1,0,1.2,0.8,0,Lindt
492,3933,5,2,0,3,0.1,1,Hershey
492,3933,5,3,1,2,0.1,1,Ghirardelli
492,3934,6,1,0,1.2,0.8,0,Lindt
492,3934,6,2,1,2.5,0.7,0,Lindt
492,3934,6,3,0,3,0.8,0,Hershey
492,3935,7,1,0,1.2,0.1,0,Hershey
492,3935,7,2,0,2,0.1,0,Lindt
492,3935,7,3,1,2.5,0.1,0,Lindt
492,3936,8,1,0,1.5,0.1,0,Hershey
492,3936,8,2,0,1.5,0.6,1,Ghirardelli
492,3936,8,3,1,2,0.7,0,Lindt
493,3937,1,1,0,1.2,0.1,1,Lindt
493,3937,1,2,0,1,0.8,1,Lindt
493,3937,1,3,1,2.5,0.1,0,Ghirardelli
493,3938,2,1,0,1,0.6,1,Lindt
493,3938,2,2,0,2,0.7,0,Ghirardelli
493,3938,2,3,1,2.5,0.1,1,Hershey
493,3939,3,1,0,2.5,0.6,1,Ghirardelli
493,3939,3,2,1,1.5,0.7,1,Hershey
493,3939,3,3,0,2,0.6,1,Hershey
493,3940,4,1,0,1.2,0.8,0,Ghirardelli
493,3940,4,2,1,2,0.1,1,Ghirardelli
493,3940,4,3,0,1.5,0.8,0,Ghirardelli
493,3941,5,1,0,2.5,0.6,0,Hershey
493,3941,5,2,0,3,0.6,0,Hershey
493,3941,5,3,1,1.2,0.7,0,Hershey
493,3942,6,1,0,2,0.8,0,Ghirardelli
493,3942,6,2,0,2,0.1,1,Ghirardelli
493,3942,6,3,1,2,0.6,1,Hershey
493,3943,7,1,0,3,0.1,0,Ghirardelli
493,3943,7,2,0,2,0.1,1,Lindt
493,3943,7,3,1,2,0.7,1,Lindt
493,3944,8,1,0,3,0.7,1,Hershey
493,3944,8,2,0,3,0.8,0,Hershey
493,3944,8,3,1,3,0.7,0,Hershey
494,3945,1,1,0,2.5,0.6,1,Hershey
494,3945,1,2,1,1.5,0.6,1,Lindt
494,3945,1,3,0,2,0.7,0,Ghirardelli
494,3946,2,1,0,2,0.6,0,Hershey
494,3946,2,2,0,2.5,0.6,0,Lindt
494,3946,2,3,1,3,0.8,1,Ghirardelli
494,3947,3,1,0,2,0.7,0,Hershey
494,3947,3,2,1,1.5,0.6,1,Hershey
494,3947,3,3,0,2.5,0.8,1,Hershey
494,3948,4,1,0,1.2,0.6,1,Ghirardelli
494,3948,4,2,1,1.5,0.8,1,Hershey
494,3948,4,3,0,1,0.8,0,Hershey
494,3949,5,1,1,2.5,0.7,1,Ghirardelli
494,3949,5,2,0,1.5,0.7,0,Hershey
494,3949,5,3,0,3,0.8,1,Lindt
494,3950,6,1,0,1.2,0.7,1,Ghirardelli
494,3950,6,2,1,1.5,0.8,1,Hershey
494,3950,6,3,0,1,0.8,0,Hershey
494,3951,7,1,0,2.5,0.8,1,Ghirardelli
494,3951,7,2,0,2.5,0.1,1,Lindt
494,3951,7,3,1,3,0.6,0,Ghirardelli
494,3952,8,1,0,2.5,0.6,1,Ghirardelli
494,3952,8,2,1,1,0.6,1,Ghirardelli
494,3952,8,3,0,3,0.7,0,Ghirardelli
495,3953,1,1,0,3,0.8,0,Lindt
495,3953,1,2,1,3,0.1,1,Lindt
495,3953,1,3,0,1,0.1,1,Ghirardelli
495,3954,2,1,0,2,0.6,1,Ghirardelli
495,3954,2,2,0,2,0.8,0,Hershey
495,3954,2,3,1,3,0.6,0,Hershey
495,3955,3,1,0,2,0.6,1,Lindt
495,3955,3,2,1,1.2,0.6,0,Hershey
495,3955,3,3,0,1,0.8,1,Ghirardelli
495,3956,4,1,0,3,0.7,1,Lindt
495,3956,4,2,0,1.5,0.8,1,Lindt
495,3956,4,3,1,2.5,0.8,0,Lindt
495,3957,5,1,0,2,0.8,0,Lindt
495,3957,5,2,0,3,0.8,1,Hershey
495,3957,5,3,1,1,0.7,0,Lindt
495,3958,6,1,0,2,0.7,1,Lindt
495,3958,6,2,1,2,0.6,0,Ghirardelli
495,3958,6,3,0,1.5,0.8,1,Lindt
495,3959,7,1,1,1.5,0.8,0,Lindt
495,3959,7,2,0,3,0.6,1,Hershey
495,3959,7,3,0,1.2,0.7,1,Lindt
495,3960,8,1,0,3,0.6,0,Ghirardelli
495,3960,8,2,1,1.5,0.1,1,Hershey
495,3960,8,3,0,2.5,0.1,1,Hershey
496,3961,1,1,0,2.5,0.8,0,Lindt
496,3961,1,2,0,1,0.1,1,Lindt
496,3961,1,3,1,1.2,0.7,0,Ghirardelli
496,3962,2,1,0,1.5,0.7,0,Hershey
496,3962,2,2,0,2.5,0.7,0,Hershey
496,3962,2,3,1,3,0.1,0,Lindt
496,3963,3,1,0,2,0.8,0,Hershey
496,3963,3,2,1,1.2,0.8,0,Ghirardelli
496,3963,3,3,0,1.2,0.1,0,Lindt
496,3964,4,1,1,1,0.7,1,Ghirardelli
496,3964,4,2,0,1.5,0.8,1,Hershey
496,3964,4,3,0,3,0.6,1,Ghirardelli
496,3965,5,1,0,2.5,0.6,1,Hershey
496,3965,5,2,1,2.5,0.8,1,Hershey
496,3965,5,3,0,3,0.8,1,Lindt
496,3966,6,1,0,2,0.1,0,Lindt
496,3966,6,2,1,1,0.8,0,Ghirardelli
496,3966,6,3,0,1.5,0.6,0,Lindt
496,3967,7,1,0,1.2,0.1,0,Lindt
496,3967,7,2,1,3,0.7,0,Lindt
496,3967,7,3,0,1.5,0.6,0,Hershey
496,3968,8,1,0,2,0.7,0,Lindt
496,3968,8,2,1,2,0.7,1,Lindt
496,3968,8,3,0,3,0.6,0,Ghirardelli
497,3969,1,1,0,1.2,0.7,1,Hershey
497,3969,1,2,0,1.5,0.1,0,Ghirardelli
497,3969,1,3,1,3,0.7,0,Ghirardelli
497,3970,2,1,1,1.2,0.8,1,Lindt
497,3970,2,2,0,2.5,0.8,0,Lindt
497,3970,2,3,0,2.5,0.1,0,Lindt
497,3971,3,1,0,1.5,0.6,0,Hershey
497,3971,3,2,1,1,0.1,1,Lindt
497,3971,3,3,0,2,0.8,0,Lindt
497,3972,4,1,0,3,0.1,0,Ghirardelli
497,3972,4,2,1,1.2,0.6,1,Lindt
497,3972,4,3,0,2,0.8,1,Ghirardelli
497,3973,5,1,0,1.2,0.8,0,Lindt
497,3973,5,2,0,2.5,0.1,0,Hershey
497,3973,5,3,1,2.5,0.1,1,Ghirardelli
497,3974,6,1,1,1,0.8,0,Ghirardelli
497,3974,6,2,0,2.5,0.1,1,Ghirardelli
497,3974,6,3,0,2,0.1,0,Ghirardelli
497,3975,7,1,0,1.2,0.7,0,Lindt
497,3975,7,2,1,1.5,0.6,0,Ghirardelli
497,3975,7,3,0,3,0.7,0,Ghirardelli
497,3976,8,1,1,2.5,0.7,0,Lindt
497,3976,8,2,0,1.5,0.1,1,Lindt
497,3976,8,3,0,2.5,0.1,1,Ghirardelli
498,3977,1,1,0,2.5,0.7,0,Lindt
498,3977,1,2,1,1,0.6,1,Ghirardelli
498,3977,1,3,0,2.5,0.1,1,Hershey
498,3978,2,1,1,1.5,0.8,0,Hershey
498,3978,2,2,0,1.2,0.8,1,Hershey
498,3978,2,3,0,2.5,0.1,1,Hershey
498,3979,3,1,0,1.2,0.8,0,Hershey
498,3979,3,2,0,1.5,0.1,0,Ghirardelli
498,3979,3,3,1,3,0.7,0,Hershey
498,3980,4,1,1,1.5,0.1,1,Hershey
498,3980,4,2,0,1,0.1,1,Ghirardelli
498,3980,4,3,0,1.5,0.6,0,Lindt
498,3981,5,1,0,1.2,0.6,1,Ghirardelli
498,3981,5,2,0,1,0.6,0,Lindt
498,3981,5,3,1,1,0.7,0,Ghirardelli
498,3982,6,1,1,2.5,0.1,1,Lindt
498,3982,6,2,0,3,0.7,1,Ghirardelli
498,3982,6,3,0,1,0.1,0,Hershey
498,3983,7,1,0,3,0.1,0,Ghirardelli
498,3983,7,2,1,3,0.6,0,Ghirardelli
498,3983,7,3,0,2,0.6,0,Hershey
498,3984,8,1,0,1.5,0.6,0,Hershey
498,3984,8,2,1,1,0.1,1,Hershey
498,3984,8,3,0,2.5,0.8,1,Hershey
499,3985,1,1,1,1.2,0.6,1,Hershey
499,3985,1,2,0,2.5,0.1,1,Lindt
499,3985,1,3,0,1.2,0.1,0,Lindt
499,3986,2,1,0,2.5,0.8,1,Hershey
499,3986,2,2,0,3,0.1,1,Hershey
499,3986,2,3,1,3,0.6,1,Lindt
499,3987,3,1,0,1.5,0.6,1,Lindt
499,3987,3,2,1,1.2,0.6,0,Lindt
499,3987,3,3,0,1.2,0.7,1,Hershey
499,3988,4,1,1,1,0.1,0,Lindt
499,3988,4,2,0,3,0.7,1,Ghirardelli
499,3988,4,3,0,3,0.6,0,Ghirardelli
499,3989,5,1,1,1,0.1,1,Hershey
499,3989,5,2,0,3,0.7,0,Hershey
499,3989,5,3,0,1.2,0.7,0,Lindt
499,3990,6,1,0,3,0.7,1,Hershey
499,3990,6,2,0,2,0.8,0,Hershey
499,3990,6,3,1,1.5,0.6,1,Lindt
499,3991,7,1,1,1.5,0.7,1,Lindt
499,3991,7,2,0,1.2,0.6,0,Ghirardelli
499,3991,7,3,0,2.5,0.7,0,Hershey
499,3992,8,1,0,1.2,0.6,0,Lindt
499,3992,8,2,1,2,0.6,0,Ghirardelli
499,3992,8,3,0,2,0.7,1,Hershey
500,3993,1,1,1,2.5,0.6,0,Ghirardelli
500,3993,1,2,0,2.5,0.1,0,Hershey
500,3993,1,3,0,2.5,0.1,1,Lindt
500,3994,2,1,0,3,0.7,1,Hershey
500,3994,2,2,1,1,0.7,0,Hershey
500,3994,2,3,0,1.5,0.7,1,Lindt
500,3995,3,1,0,2,0.1,0,Lindt
500,3995,3,2,1,1.5,0.6,0,Hershey
500,3995,3,3,0,1.5,0.6,1,Hershey
500,3996,4,1,0,2.5,0.7,0,Ghirardelli
500,3996,4,2,1,3,0.1,1,Ghirardelli
500,3996,4,3,0,3,0.7,1,Lindt
500,3997,5,1,0,3,0.7,0,Ghirardelli
500,3997,5,2,0,2.5,0.6,0,Ghirardelli
500,3997,5,3,1,2,0.8,1,Hershey
500,3998,6,1,0,1.5,0.7,1,Hershey
500,3998,6,2,0,2.5,0.7,1,Lindt
500,3998,6,3,1,1,0.1,0,Lindt
500,3999,7,1,1,1,0.1,0,Hershey
500,3999,7,2,0,1,0.7,1,Lindt
500,3999,7,3,0,1,0.8,0,Lindt
500,4000,8,1,1,2.5,0.1,1,Lindt
500,4000,8,2,0,1.5,0.7,0,Hershey
500,4000,8,3,0,1.2,0.7,1,Ghirardelli
501,4001,1,1,0,1.5,0.7,1,Lindt
501,4001,1,2,1,1,0.6,1,Hershey
501,4001,1,3,0,3,0.6,1,Hershey
501,4002,2,1,1,3,0.1,0,Ghirardelli
501,4002,2,2,0,1,0.7,1,Hershey
501,4002,2,3,0,2.5,0.8,1,Hershey
501,4003,3,1,0,1.5,0.7,1,Ghirardelli
501,4003,3,2,0,1,0.8,1,Ghirardelli
501,4003,3,3,1,1.2,0.7,0,Lindt
501,4004,4,1,1,2,0.6,0,Ghirardelli
501,4004,4,2,0,3,0.8,0,Lindt
501,4004,4,3,0,1.2,0.7,0,Lindt
501,4005,5,1,1,1.2,0.8,1,Lindt
501,4005,5,2,0,2.5,0.1,1,Lindt
501,4005,5,3,0,1.2,0.7,1,Lindt
501,4006,6,1,1,1,0.7,1,Lindt
501,4006,6,2,0,1,0.6,0,Ghirardelli
501,4006,6,3,0,1,0.6,0,Hershey
501,4007,7,1,0,1,0.7,1,Hershey
501,4007,7,2,0,2.5,0.1,1,Hershey
501,4007,7,3,1,1.2,0.6,1,Hershey
501,4008,8,1,0,1.2,0.8,0,Hershey
501,4008,8,2,1,1.2,0.8,1,Ghirardelli
501,4008,8,3,0,2,0.1,0,Hershey
502,4009,1,1,0,1.2,0.6,0,Lindt
502,4009,1,2,0,2.5,0.6,1,Hershey
502,4009,1,3,1,3,0.8,1,Lindt
502,4010,2,1,1,2,0.8,1,Lindt
502,4010,2,2,0,1.2,0.1,0,Ghirardelli
502,4010,2,3,0,2,0.8,0,Lindt
502,4011,3,1,0,2.5,0.1,1,Lindt
502,4011,3,2,1,1.2,0.1,0,Lindt
502,4011,3,3,0,3,0.7,1,Ghirardelli
502,4012,4,1,0,1.5,0.1,0,Ghirardelli
502,4012,4,2,1,2.5,0.7,1,Hershey
502,4012,4,3,0,1.5,0.8,0,Hershey
502,4013,5,1,0,1.5,0.7,0,Lindt
502,4013,5,2,1,1.2,0.8,0,Lindt
502,4013,5,3,0,1,0.8,0,Hershey
502,4014,6,1,1,1,0.6,0,Lindt
502,4014,6,2,0,1.5,0.7,1,Hershey
502,4014,6,3,0,2,0.1,1,Lindt
502,4015,7,1,0,1,0.6,1,Hershey
502,4015,7,2,1,1.5,0.1,1,Ghirardelli
502,4015,7,3,0,2.5,0.6,1,Ghirardelli
502,4016,8,1,0,1.2,0.8,1,Hershey
502,4016,8,2,0,1.5,0.7,1,Lindt
502,4016,8,3,1,2,0.8,1,Ghirardelli
503,4017,1,1,0,1.5,0.1,1,Hershey
503,4017,1,2,0,2,0.6,0,Ghirardelli
503,4017,1,3,1,1.2,0.7,1,Lindt
503,4018,2,1,1,1,0.7,1,Ghirardelli
503,4018,2,2,0,1.5,0.7,1,Ghirardelli
503,4018,2,3,0,3,0.8,0,Hershey
503,4019,3,1,0,2.5,0.1,1,Lindt
503,4019,3,2,0,1.2,0.7,0,Hershey
503,4019,3,3,1,1,0.7,0,Ghirardelli
503,4020,4,1,0,1.5,0.7,1,Hershey
503,4020,4,2,1,2.5,0.8,1,Ghirardelli
503,4020,4,3,0,1.2,0.1,1,Hershey
503,4021,5,1,0,1,0.8,0,Hershey
503,4021,5,2,0,1.5,0.6,1,Ghirardelli
503,4021,5,3,1,1.2,0.8,1,Hershey
503,4022,6,1,0,1.2,0.7,1,Hershey
503,4022,6,2,0,3,0.6,0,Ghirardelli
503,4022,6,3,1,1,0.8,1,Lindt
503,4023,7,1,1,1,0.1,0,Ghirardelli
503,4023,7,2,0,2,0.8,0,Hershey
